Datum,Plats,Temp,Luftfuktighet
2016-10-13 8:14,Ute,7,65
2016-10-13 8:14,Inne,22.1,24
2016-10-13 8:14,Inne,22.1,24
2016-10-13 8:14,Inne,22.2,24
2016-10-13 8:14,Ute,6.9,65
2016-10-13 8:15,Ute,7,65
2016-10-13 8:15,Ute,7,65
2016-10-13 8:15,Inne,22.1,24
2016-10-13 8:15,Inne,22.1,24
2016-10-13 8:15,Inne,22.2,24
2016-10-13 8:15,Ute,6.9,65
2016-10-13 8:16,Ute,7,65
2016-10-13 8:16,Ute,7,65
2016-10-13 8:16,Inne,22.1,24
2016-10-13 8:16,Inne,22.1,24
2016-10-13 8:16,Inne,22.2,24
2016-10-13 8:16,Ute,7,65
2016-10-13 8:17,Ute,7,65
2016-10-13 8:17,Inne,22.1,24
2016-10-13 8:17,Inne,22.1,24
2016-10-13 8:17,Inne,22.2,24
2016-10-13 8:17,Ute,7,65
2016-10-13 8:18,Ute,7,65
2016-10-13 8:18,Ute,7,65
2016-10-13 8:18,Inne,22.1,24
2016-10-13 8:18,Inne,22.1,24
2016-10-13 8:18,Inne,22.2,24
2016-10-13 8:18,Ute,7,65
2016-10-13 8:19,Ute,7,65
2016-10-13 8:19,Ute,7,65
2016-10-13 8:19,Inne,22.1,24
2016-10-13 8:19,Inne,22.1,24
2016-10-13 8:19,Inne,22.2,24
2016-10-13 8:19,Ute,7.1,65
2016-10-13 8:20,Ute,7.1,65
2016-10-13 8:20,Ute,7.1,65
2016-10-13 8:20,Inne,22.1,24
2016-10-13 8:20,Inne,22.1,24
2016-10-13 8:20,Inne,22.2,24
2016-10-13 8:20,Ute,7.1,65
2016-10-13 8:21,Ute,7.1,65
2016-10-13 8:21,Inne,22.1,24
2016-10-13 8:21,Inne,22.1,24
2016-10-13 8:21,Inne,22.2,24
2016-10-13 8:21,Ute,7.1,65
2016-10-13 8:22,Inne,22.1,24
2016-10-13 8:22,Inne,22.2,24
2016-10-13 8:22,Ute,7.1,65
2016-10-13 8:23,Ute,7.1,65
2016-10-13 8:23,Inne,22.1,24
2016-10-13 8:23,Inne,22.1,24
2016-10-13 8:23,Inne,22.2,24
2016-10-13 8:23,Ute,7.1,65
2016-10-13 8:24,Ute,7.1,65
2016-10-13 8:24,Ute,7.1,65
2016-10-13 8:24,Inne,22.1,24
2016-10-13 8:24,Inne,22.1,24
2016-10-13 8:24,Inne,22.2,24
2016-10-13 8:24,Ute,7.1,65
2016-10-13 8:25,Inne,22.1,24
2016-10-13 8:25,Inne,22.1,24
2016-10-13 8:25,Inne,22.2,24
2016-10-13 8:25,Ute,7.1,65
2016-10-13 8:26,Inne,22.1,24
2016-10-13 8:26,Inne,22.1,24
2016-10-13 8:26,Inne,22.2,24
2016-10-13 8:27,Inne,22.1,24
2016-10-13 8:27,Inne,22.1,24
2016-10-13 8:27,Inne,22.2,24
2016-10-13 8:27,Ute,7.1,65
2016-10-13 8:27,Ute,7.1,65
2016-10-13 8:28,Inne,22.1,25
2016-10-13 8:28,Inne,22.1,25
2016-10-13 8:28,Inne,22.2,25
2016-10-13 8:28,Ute,7.1,65
2016-10-13 8:29,Inne,22.1,25
2016-10-13 8:29,Inne,22.1,25
2016-10-13 8:29,Inne,22.2,25
2016-10-13 8:29,Ute,7.1,65
2016-10-13 8:30,Inne,22.1,25
2016-10-13 8:30,Inne,22.1,25
2016-10-13 8:30,Inne,22.2,25
2016-10-13 8:31,Inne,22.1,25
2016-10-13 8:31,Inne,22.1,25
2016-10-13 8:31,Inne,22.2,25
2016-10-13 8:31,Ute,7.1,65
2016-10-13 8:32,Inne,22.1,25
2016-10-13 8:32,Inne,22.1,25
2016-10-13 8:32,Inne,22.2,25
2016-10-13 8:32,Ute,7.1,65
2016-10-13 8:33,Inne,22.1,25
2016-10-13 8:33,Inne,22.1,25
2016-10-13 8:33,Inne,22.2,25
2016-10-13 8:33,Ute,7.1,65
2016-10-13 8:33,Ute,7.2,65
2016-10-13 8:34,Inne,22.1,25
2016-10-13 8:34,Inne,22.1,25
2016-10-13 8:34,Inne,22.2,25
2016-10-13 8:35,Inne,22.1,25
2016-10-13 8:35,Inne,22.1,25
2016-10-13 8:35,Inne,22.2,25
2016-10-13 8:35,Ute,7.1,65
2016-10-13 8:36,Ute,7.2,65
2016-10-13 8:36,Inne,22.1,25
2016-10-13 8:36,Inne,22.1,25
2016-10-13 8:36,Inne,22.2,25
2016-10-13 8:36,Ute,7.1,65
2016-10-13 8:36,Ute,7.1,65
2016-10-13 8:37,Inne,22.2,25
2016-10-13 8:37,Inne,22.2,25
2016-10-13 8:37,Inne,22.2,25
2016-10-13 8:37,Ute,7.1,65
2016-10-13 8:37,Ute,7.1,65
2016-10-13 8:38,Inne,22.2,25
2016-10-13 8:38,Inne,22.2,25
2016-10-13 8:38,Inne,22.2,25
2016-10-13 8:38,Ute,7.1,64
2016-10-13 8:38,Ute,7.1,64
2016-10-13 8:39,Inne,22.2,25
2016-10-13 8:39,Inne,22.2,25
2016-10-13 8:39,Inne,22.2,25
2016-10-13 8:39,Ute,7.1,64
2016-10-13 8:39,Ute,7.1,64
2016-10-13 8:40,Inne,22.2,25
2016-10-13 8:40,Inne,22.2,25
2016-10-13 8:40,Inne,22.2,25
2016-10-13 8:40,Ute,7.1,64
2016-10-13 8:40,Ute,7.1,64
2016-10-13 8:41,Inne,22.2,25
2016-10-13 8:41,Inne,22.2,25
2016-10-13 8:41,Inne,22.2,25
2016-10-13 8:41,Ute,7.1,64
2016-10-13 8:41,Ute,7.1,64
2016-10-13 8:42,Inne,22.2,25
2016-10-13 8:42,Inne,22.2,25
2016-10-13 8:42,Inne,22.2,25
2016-10-13 8:42,Ute,7.1,64
2016-10-13 8:42,Ute,7.1,64
2016-10-13 8:43,Inne,22.2,25
2016-10-13 8:43,Inne,22.2,25
2016-10-13 8:43,Inne,22.2,25
2016-10-13 8:43,Ute,7.1,64
2016-10-13 8:43,Ute,7.1,64
2016-10-13 8:44,Inne,22.2,25
2016-10-13 8:44,Inne,22.2,25
2016-10-13 8:44,Inne,22.2,25
2016-10-13 8:44,Ute,7.1,64
2016-10-13 8:44,Ute,7.1,64
2016-10-13 8:45,Inne,22.2,25
2016-10-13 8:45,Inne,22.2,25
2016-10-13 8:45,Inne,22.2,25
2016-10-13 8:45,Ute,7.1,64
2016-10-13 8:45,Ute,7.1,64
2016-10-13 8:46,Inne,22.2,25
2016-10-13 8:46,Inne,22.2,25
2016-10-13 8:46,Inne,22.2,25
2016-10-13 8:46,Ute,7.1,64
2016-10-13 8:46,Ute,7.1,64
2016-10-13 8:47,Inne,22.2,25
2016-10-13 8:47,Inne,22.2,25
2016-10-13 8:47,Inne,22.2,25
2016-10-13 8:47,Ute,7.1,64
2016-10-13 8:47,Ute,7.1,64
2016-10-13 8:48,Inne,22.2,25
2016-10-13 8:48,Inne,22.2,25
2016-10-13 8:48,Inne,22.2,25
2016-10-13 8:48,Ute,7.1,64
2016-10-13 8:48,Ute,7.2,64
2016-10-13 8:49,Inne,22.2,25
2016-10-13 8:49,Inne,22.2,25
2016-10-13 8:49,Inne,22.2,25
2016-10-13 8:49,Ute,7.1,64
2016-10-13 8:49,Ute,7.2,64
2016-10-13 8:50,Inne,22.2,25
2016-10-13 8:50,Inne,22.2,25
2016-10-13 8:50,Inne,22.2,25
2016-10-13 8:50,Ute,7.1,64
2016-10-13 8:50,Ute,7.1,64
2016-10-13 8:51,Inne,22.2,25
2016-10-13 8:51,Inne,22.2,25
2016-10-13 8:51,Inne,22.2,25
2016-10-13 8:51,Ute,7.1,64
2016-10-13 8:51,Ute,7.1,64
2016-10-13 8:51,Ute,7.2,64
2016-10-13 8:52,Inne,22.2,25
2016-10-13 8:52,Inne,22.2,25
2016-10-13 8:52,Inne,22.2,25
2016-10-13 8:52,Ute,7.2,64
2016-10-13 8:52,Ute,7.2,64
2016-10-13 8:53,Inne,22.2,25
2016-10-13 8:53,Inne,22.2,25
2016-10-13 8:53,Inne,22.2,25
2016-10-13 8:53,Ute,7.2,64
2016-10-13 8:53,Ute,7.2,64
2016-10-13 8:53,Ute,7.2,64
2016-10-13 8:54,Inne,22.2,25
2016-10-13 8:54,Inne,22.2,25
2016-10-13 8:54,Inne,22.2,25
2016-10-13 8:54,Ute,7.2,64
2016-10-13 8:54,Ute,7.2,64
2016-10-13 8:54,Ute,7.2,64
2016-10-13 8:55,Inne,22.2,25
2016-10-13 8:55,Inne,22.2,25
2016-10-13 8:55,Inne,22.2,25
2016-10-13 8:55,Ute,7.2,64
2016-10-13 8:55,Ute,7.2,64
2016-10-13 8:55,Ute,7.2,64
2016-10-13 8:56,Inne,22.2,25
2016-10-13 8:56,Inne,22.2,25
2016-10-13 8:56,Inne,22.2,25
2016-10-13 8:56,Ute,7.2,64
2016-10-13 8:56,Ute,7.2,64
2016-10-13 8:56,Ute,7.2,64
2016-10-13 8:57,Inne,22.2,25
2016-10-13 8:57,Inne,22.2,25
2016-10-13 8:57,Inne,22.2,25
2016-10-13 8:57,Ute,7.3,64
2016-10-13 8:57,Ute,7.3,64
2016-10-13 8:57,Ute,7.3,64
2016-10-13 8:58,Inne,22.2,25
2016-10-13 8:58,Inne,22.2,25
2016-10-13 8:58,Inne,22.2,25
2016-10-13 8:58,Ute,7.3,64
2016-10-13 8:58,Ute,7.3,64
2016-10-13 8:59,Inne,22.2,25
2016-10-13 8:59,Inne,22.2,25
2016-10-13 8:59,Inne,22.2,25
2016-10-13 8:59,Ute,7.3,64
2016-10-13 8:59,Ute,7.3,64
2016-10-13 8:59,Ute,7.3,64
2016-10-13 9:00,Inne,22.2,25
2016-10-13 9:00,Inne,22.2,25
2016-10-13 9:00,Inne,22.2,25
2016-10-13 9:00,Ute,7.3,64
2016-10-13 9:00,Ute,7.3,64
2016-10-13 9:00,Ute,7.3,64
2016-10-13 9:01,Inne,22.2,25
2016-10-13 9:01,Inne,22.2,25
2016-10-13 9:01,Inne,22.2,25
2016-10-13 9:01,Ute,7.3,64
2016-10-13 9:01,Ute,7.3,64
2016-10-13 9:02,Inne,22.2,25
2016-10-13 9:02,Inne,22.2,25
2016-10-13 9:02,Inne,22.2,25
2016-10-13 9:02,Ute,7.3,64
2016-10-13 9:02,Ute,7.3,64
2016-10-13 9:02,Ute,7.3,64
2016-10-13 9:03,Inne,22.2,25
2016-10-13 9:03,Inne,22.2,25
2016-10-13 9:03,Ute,7.3,64
2016-10-13 9:03,Ute,7.3,64
2016-10-13 9:03,Ute,7.3,64
2016-10-13 9:04,Inne,22.2,25
2016-10-13 9:04,Inne,22.2,25
2016-10-13 9:04,Inne,22.2,25
2016-10-13 9:04,Ute,7.3,64
2016-10-13 9:04,Ute,7.3,64
2016-10-13 9:04,Ute,7.3,64
2016-10-13 9:05,Inne,22.2,25
2016-10-13 9:05,Inne,22.2,25
2016-10-13 9:05,Inne,22.2,25
2016-10-13 9:05,Ute,7.3,64
2016-10-13 9:05,Ute,7.3,64
2016-10-13 9:06,Inne,22.2,25
2016-10-13 9:06,Inne,22.2,25
2016-10-13 9:06,Inne,22.2,25
2016-10-13 9:06,Ute,7.3,64
2016-10-13 9:06,Ute,7.3,64
2016-10-13 9:07,Inne,22.2,25
2016-10-13 9:07,Inne,22.2,25
2016-10-13 9:07,Inne,22.2,25
2016-10-13 9:07,Ute,7.3,64
2016-10-13 9:07,Ute,7.3,64
2016-10-13 9:08,Inne,22.2,25
2016-10-13 9:08,Inne,22.2,25
2016-10-13 9:08,Inne,22.2,25
2016-10-13 9:08,Ute,7.3,64
2016-10-13 9:08,Ute,7.3,64
2016-10-13 9:09,Inne,22.2,25
2016-10-13 9:09,Inne,22.2,25
2016-10-13 9:09,Inne,22.2,25
2016-10-13 9:09,Ute,7.3,64
2016-10-13 9:09,Ute,7.3,64
2016-10-13 9:10,Inne,22.2,25
2016-10-13 9:10,Inne,22.2,25
2016-10-13 9:10,Inne,22.2,25
2016-10-13 9:11,Inne,22.2,25
2016-10-13 9:11,Inne,22.2,25
2016-10-13 9:11,Inne,22.2,25
2016-10-13 9:12,Inne,22.2,25
2016-10-13 9:12,Inne,22.2,25
2016-10-13 9:12,Inne,22.2,25
2016-10-13 9:13,Inne,22.2,25
2016-10-13 9:13,Inne,22.2,25
2016-10-13 9:14,Inne,22.2,25
2016-10-13 9:14,Inne,22.2,25
2016-10-13 9:14,Inne,22.2,25
2016-10-13 9:15,Inne,22.2,25
2016-10-13 9:15,Inne,22.2,25
2016-10-13 9:15,Inne,22.2,25
2016-10-13 9:16,Inne,22.2,25
2016-10-13 9:16,Inne,22.2,25
2016-10-13 9:16,Inne,22.2,25
2016-10-13 9:17,Inne,22.2,25
2016-10-13 9:17,Inne,22.2,25
2016-10-13 9:17,Inne,22.2,25
2016-10-13 9:18,Inne,22.2,25
2016-10-13 9:18,Inne,22.2,25
2016-10-13 9:18,Inne,22.2,25
2016-10-13 9:19,Inne,22.2,25
2016-10-13 9:19,Inne,22.2,25
2016-10-13 9:20,Inne,22.2,25
2016-10-13 9:20,Inne,22.2,25
2016-10-13 9:20,Inne,22.2,25
2016-10-13 9:21,Inne,22.2,25
2016-10-13 9:21,Inne,22.2,25
2016-10-13 9:21,Inne,22.2,25
2016-10-13 9:22,Inne,22.2,25
2016-10-13 9:22,Inne,22.2,25
2016-10-13 9:22,Inne,22.2,25
2016-10-13 9:23,Inne,22.2,25
2016-10-13 9:23,Inne,22.2,25
2016-10-13 9:23,Inne,22.2,25
2016-10-13 9:24,Inne,22.2,25
2016-10-13 9:24,Inne,22.2,25
2016-10-13 9:24,Inne,22.2,25
2016-10-13 9:25,Inne,22.2,25
2016-10-13 9:25,Inne,22.2,25
2016-10-13 9:25,Inne,22.2,25
2016-10-13 9:26,Inne,22.2,25
2016-10-13 9:26,Inne,22.2,25
2016-10-13 9:26,Inne,22.2,25
2016-10-13 9:27,Inne,22.2,25
2016-10-13 9:27,Inne,22.2,25
2016-10-13 9:27,Inne,22.2,25
2016-10-13 9:27,Ute,7.4,64
2016-10-13 9:27,Ute,7.5,64
2016-10-13 9:27,Ute,7.5,64
2016-10-13 9:28,Inne,22.2,25
2016-10-13 9:28,Inne,22.2,25
2016-10-13 9:28,Inne,22.2,25
2016-10-13 9:28,Ute,7.4,63
2016-10-13 9:28,Ute,7.5,63
2016-10-13 9:28,Ute,7.5,63
2016-10-13 9:29,Inne,22.2,25
2016-10-13 9:29,Inne,22.2,25
2016-10-13 9:29,Inne,22.2,25
2016-10-13 9:29,Ute,7.5,64
2016-10-13 9:29,Ute,7.5,64
2016-10-13 9:30,Inne,22.2,25
2016-10-13 9:30,Inne,22.2,25
2016-10-13 9:30,Inne,22.2,25
2016-10-13 9:30,Ute,7.5,64
2016-10-13 9:30,Ute,7.5,64
2016-10-13 9:30,Ute,7.5,64
2016-10-13 9:31,Inne,22.2,25
2016-10-13 9:31,Inne,22.2,25
2016-10-13 9:31,Inne,22.2,25
2016-10-13 9:31,Ute,7.5,64
2016-10-13 9:31,Ute,7.5,64
2016-10-13 9:31,Ute,7.5,64
2016-10-13 9:32,Inne,22.2,25
2016-10-13 9:32,Inne,22.2,25
2016-10-13 9:32,Inne,22.2,25
2016-10-13 9:32,Ute,7.5,64
2016-10-13 9:32,Ute,7.5,64
2016-10-13 9:32,Ute,7.5,64
2016-10-13 9:33,Inne,22.2,25
2016-10-13 9:33,Inne,22.2,25
2016-10-13 9:33,Inne,22.2,25
2016-10-13 9:33,Ute,7.6,63
2016-10-13 9:33,Ute,7.6,63
2016-10-13 9:33,Ute,7.6,63
2016-10-13 9:34,Inne,22.2,25
2016-10-13 9:34,Inne,22.2,25
2016-10-13 9:34,Inne,22.2,25
2016-10-13 9:34,Ute,7.6,63
2016-10-13 9:34,Ute,7.6,63
2016-10-13 9:34,Ute,7.6,63
2016-10-13 9:35,Inne,22.2,25
2016-10-13 9:35,Inne,22.2,25
2016-10-13 9:35,Inne,22.2,25
2016-10-13 9:35,Ute,7.6,63
2016-10-13 9:35,Ute,7.6,63
2016-10-13 9:35,Ute,7.6,63
2016-10-13 9:36,Inne,22.2,25
2016-10-13 9:36,Inne,22.2,25
2016-10-13 9:36,Inne,22.2,25
2016-10-13 9:36,Ute,7.6,63
2016-10-13 9:36,Ute,7.6,63
2016-10-13 9:36,Ute,7.6,63
2016-10-13 9:37,Inne,22.2,25
2016-10-13 9:37,Inne,22.2,25
2016-10-13 9:37,Inne,22.2,25
2016-10-13 9:37,Ute,7.6,63
2016-10-13 9:37,Ute,7.6,63
2016-10-13 9:37,Ute,7.6,63
2016-10-13 9:38,Inne,22.2,25
2016-10-13 9:38,Inne,22.2,25
2016-10-13 9:38,Inne,22.2,25
2016-10-13 9:38,Ute,7.6,63
2016-10-13 9:38,Ute,7.6,63
2016-10-13 9:38,Ute,7.6,63
2016-10-13 9:39,Inne,22.2,25
2016-10-13 9:39,Inne,22.2,25
2016-10-13 9:39,Inne,22.2,25
2016-10-13 9:39,Ute,7.6,63
2016-10-13 9:39,Ute,7.6,63
2016-10-13 9:39,Ute,7.6,63
2016-10-13 9:40,Inne,22.2,25
2016-10-13 9:40,Inne,22.2,25
2016-10-13 9:40,Inne,22.2,25
2016-10-13 9:40,Ute,7.6,63
2016-10-13 9:40,Ute,7.6,63
2016-10-13 9:40,Ute,7.6,63
2016-10-13 9:41,Inne,22.2,25
2016-10-13 9:41,Inne,22.2,25
2016-10-13 9:41,Inne,22.2,25
2016-10-13 9:41,Ute,7.6,63
2016-10-13 9:41,Ute,7.6,63
2016-10-13 9:41,Ute,7.7,63
2016-10-13 9:42,Inne,22.2,25
2016-10-13 9:42,Inne,22.2,25
2016-10-13 9:42,Inne,22.2,25
2016-10-13 9:42,Ute,7.6,63
2016-10-13 9:42,Ute,7.6,63
2016-10-13 9:42,Ute,7.7,63
2016-10-13 9:43,Inne,22.2,25
2016-10-13 9:43,Inne,22.2,25
2016-10-13 9:43,Inne,22.2,25
2016-10-13 9:43,Ute,7.6,63
2016-10-13 9:43,Ute,7.6,63
2016-10-13 9:43,Ute,7.7,63
2016-10-13 9:44,Inne,22.2,25
2016-10-13 9:44,Inne,22.2,25
2016-10-13 9:44,Inne,22.2,25
2016-10-13 9:44,Ute,7.7,63
2016-10-13 9:45,Ute,7.7,63
2016-10-13 9:45,Ute,7.7,63
2016-10-13 9:46,Inne,22.2,25
2016-10-13 9:46,Inne,22.2,25
2016-10-13 9:46,Inne,22.2,25
2016-10-13 9:46,Ute,7.7,63
2016-10-13 9:46,Ute,7.7,63
2016-10-13 9:46,Ute,7.7,63
2016-10-13 9:47,Inne,22.2,25
2016-10-13 9:47,Inne,22.2,25
2016-10-13 9:47,Ute,7.7,63
2016-10-13 9:47,Ute,7.7,63
2016-10-13 9:47,Ute,7.7,63
2016-10-13 9:48,Inne,22.2,25
2016-10-13 9:48,Inne,22.2,25
2016-10-13 9:48,Inne,22.2,25
2016-10-13 9:48,Ute,7.7,63
2016-10-13 9:48,Ute,7.7,63
2016-10-13 9:49,Inne,22.2,25
2016-10-13 9:49,Inne,22.2,25
2016-10-13 9:49,Inne,22.2,25
2016-10-13 9:49,Ute,7.6,63
2016-10-13 9:49,Ute,7.6,63
2016-10-13 9:49,Ute,7.7,63
2016-10-13 9:50,Inne,22.2,25
2016-10-13 9:50,Inne,22.2,25
2016-10-13 9:50,Ute,7.6,63
2016-10-13 9:50,Ute,7.6,63
2016-10-13 9:50,Ute,7.7,63
2016-10-13 9:51,Inne,22.2,25
2016-10-13 9:51,Inne,22.2,25
2016-10-13 9:51,Ute,7.7,63
2016-10-13 9:51,Ute,7.7,63
2016-10-13 9:52,Inne,22.2,25
2016-10-13 9:52,Inne,22.2,25
2016-10-13 9:52,Ute,7.7,63
2016-10-13 9:52,Ute,7.7,63
2016-10-13 9:52,Ute,7.7,63
2016-10-13 9:53,Inne,22.2,25
2016-10-13 9:53,Inne,22.2,25
2016-10-13 9:53,Ute,7.7,63
2016-10-13 9:53,Ute,7.7,63
2016-10-13 9:53,Ute,7.7,63
2016-10-13 9:54,Inne,22.2,25
2016-10-13 9:54,Inne,22.2,25
2016-10-13 9:54,Ute,7.8,63
2016-10-13 9:54,Ute,7.8,63
2016-10-13 9:54,Ute,7.8,63
2016-10-13 9:55,Inne,22.2,25
2016-10-13 9:55,Inne,22.2,25
2016-10-13 9:55,Ute,7.8,63
2016-10-13 9:55,Ute,7.8,63
2016-10-13 9:55,Ute,7.8,63
2016-10-13 9:56,Inne,22.2,25
2016-10-13 9:56,Inne,22.2,25
2016-10-13 9:56,Ute,7.8,63
2016-10-13 9:56,Ute,7.8,63
2016-10-13 9:56,Ute,7.8,63
2016-10-13 9:57,Inne,22.2,25
2016-10-13 9:57,Inne,22.2,25
2016-10-13 9:57,Ute,7.8,63
2016-10-13 9:57,Ute,7.8,63
2016-10-13 9:57,Ute,7.8,63
2016-10-13 9:58,Inne,22.2,25
2016-10-13 9:58,Inne,22.2,25
2016-10-13 9:58,Ute,7.8,63
2016-10-13 9:59,Inne,22.3,25
2016-10-13 9:59,Inne,22.4,25
2016-10-13 9:59,Ute,7.8,63
2016-10-13 9:59,Ute,7.8,63
2016-10-13 9:59,Ute,7.8,63
2016-10-13 10:00,Inne,22.2,25
2016-10-13 10:00,Inne,22.2,25
2016-10-13 10:00,Ute,7.8,63
2016-10-13 10:00,Ute,7.8,63
2016-10-13 10:01,Inne,22.2,25
2016-10-13 10:01,Inne,22.2,25
2016-10-13 10:01,Ute,7.8,63
2016-10-13 10:01,Ute,7.8,63
2016-10-13 10:01,Ute,7.8,63
2016-10-13 10:02,Inne,22.2,25
2016-10-13 10:02,Ute,7.8,63
2016-10-13 10:02,Ute,7.8,63
2016-10-13 10:02,Ute,7.8,63
2016-10-13 10:03,Inne,22.2,25
2016-10-13 10:03,Inne,22.2,25
2016-10-13 10:03,Ute,7.8,63
2016-10-13 10:03,Ute,7.8,63
2016-10-13 10:04,Inne,22.2,25
2016-10-13 10:04,Inne,22.2,25
2016-10-13 10:05,Inne,22.2,25
2016-10-13 10:05,Inne,22.2,25
2016-10-13 10:05,Ute,7.8,63
2016-10-13 10:05,Ute,7.8,63
2016-10-13 10:05,Ute,7.8,63
2016-10-13 10:06,Inne,22.2,25
2016-10-13 10:06,Inne,22.2,25
2016-10-13 10:06,Ute,7.8,63
2016-10-13 10:06,Ute,7.8,63
2016-10-13 10:06,Ute,7.8,63
2016-10-13 10:07,Inne,22.2,25
2016-10-13 10:07,Inne,22.2,25
2016-10-13 10:07,Ute,7.8,63
2016-10-13 10:07,Ute,7.8,63
2016-10-13 10:08,Inne,22.2,25
2016-10-13 10:08,Inne,22.2,25
2016-10-13 10:08,Ute,7.8,62
2016-10-13 10:08,Ute,7.8,62
2016-10-13 10:08,Ute,7.8,62
2016-10-13 10:09,Inne,22.2,25
2016-10-13 10:09,Ute,7.8,62
2016-10-13 10:09,Ute,7.8,62
2016-10-13 10:09,Ute,7.8,62
2016-10-13 10:10,Inne,22.2,25
2016-10-13 10:10,Inne,22.2,25
2016-10-13 10:10,Ute,7.8,62
2016-10-13 10:10,Ute,7.8,62
2016-10-13 10:11,Inne,22.2,25
2016-10-13 10:11,Inne,22.2,25
2016-10-13 10:11,Ute,7.8,62
2016-10-13 10:11,Ute,7.8,62
2016-10-13 10:12,Inne,22.2,25
2016-10-13 10:12,Inne,22.2,25
2016-10-13 10:12,Ute,7.7,62
2016-10-13 10:12,Ute,7.7,62
2016-10-13 10:13,Inne,22.2,25
2016-10-13 10:13,Inne,22.2,25
2016-10-13 10:13,Ute,7.7,62
2016-10-13 10:13,Ute,7.7,62
2016-10-13 10:13,Ute,7.7,62
2016-10-13 10:14,Inne,22.2,25
2016-10-13 10:14,Inne,22.2,25
2016-10-13 10:14,Ute,7.7,62
2016-10-13 10:14,Ute,7.7,62
2016-10-13 10:14,Ute,7.7,62
2016-10-13 10:15,Inne,22.2,25
2016-10-13 10:15,Inne,22.2,25
2016-10-13 10:15,Ute,7.7,62
2016-10-13 10:15,Ute,7.7,62
2016-10-13 10:16,Inne,22.2,25
2016-10-13 10:16,Inne,22.2,25
2016-10-13 10:16,Ute,7.7,62
2016-10-13 10:16,Ute,7.7,62
2016-10-13 10:16,Ute,7.7,62
2016-10-13 10:17,Inne,22.2,25
2016-10-13 10:17,Inne,22.2,25
2016-10-13 10:17,Ute,7.7,62
2016-10-13 10:18,Inne,22.2,25
2016-10-13 10:18,Inne,22.2,25
2016-10-13 10:19,Inne,22.2,25
2016-10-13 10:19,Inne,22.2,25
2016-10-13 10:20,Inne,22.2,25
2016-10-13 10:20,Inne,22.2,25
2016-10-13 10:21,Inne,22.2,25
2016-10-13 10:21,Inne,22.2,25
2016-10-13 10:21,Ute,7.6,62
2016-10-13 10:22,Inne,22.2,25
2016-10-13 10:22,Inne,22.2,25
2016-10-13 10:22,Ute,7.6,62
2016-10-13 10:22,Ute,7.7,62
2016-10-13 10:23,Inne,22.2,25
2016-10-13 10:23,Inne,22.2,25
2016-10-13 10:23,Ute,7.6,62
2016-10-13 10:23,Ute,7.7,62
2016-10-13 10:24,Inne,22.2,25
2016-10-13 10:24,Inne,22.2,25
2016-10-13 10:24,Ute,7.6,62
2016-10-13 10:24,Ute,7.7,62
2016-10-13 10:25,Inne,22.2,24
2016-10-13 10:25,Inne,22.2,24
2016-10-13 10:25,Ute,7.6,62
2016-10-13 10:25,Ute,7.6,62
2016-10-13 10:25,Ute,7.7,62
2016-10-13 10:26,Inne,22.2,24
2016-10-13 10:26,Inne,22.2,24
2016-10-13 10:26,Ute,7.6,62
2016-10-13 10:26,Ute,7.7,62
2016-10-13 10:27,Inne,22.2,24
2016-10-13 10:27,Inne,22.2,24
2016-10-13 10:28,Inne,22.2,24
2016-10-13 10:28,Inne,22.2,24
2016-10-13 10:29,Inne,22.2,24
2016-10-13 10:29,Inne,22.2,24
2016-10-13 10:29,Ute,7.6,62
2016-10-13 10:29,Ute,7.6,62
2016-10-13 10:29,Ute,7.7,62
2016-10-13 10:30,Inne,22.2,24
2016-10-13 10:30,Inne,22.2,24
2016-10-13 10:30,Ute,7.6,62
2016-10-13 10:30,Ute,7.7,62
2016-10-13 10:31,Inne,22.2,24
2016-10-13 10:31,Inne,22.2,24
2016-10-13 10:32,Inne,22.2,24
2016-10-13 10:32,Inne,22.2,24
2016-10-13 10:33,Inne,22.2,24
2016-10-13 10:33,Inne,22.2,24
2016-10-13 10:34,Inne,22.2,24
2016-10-13 10:34,Inne,22.2,24
2016-10-13 10:34,Ute,7.6,62
2016-10-13 10:34,Ute,7.7,62
2016-10-13 10:35,Inne,22.2,24
2016-10-13 10:35,Inne,22.2,24
2016-10-13 10:35,Ute,7.7,62
2016-10-13 10:36,Inne,22.2,24
2016-10-13 10:36,Inne,22.2,24
2016-10-13 10:37,Inne,22.2,24
2016-10-13 10:37,Inne,22.2,24
2016-10-13 10:37,Ute,7.7,62
2016-10-13 10:38,Inne,22.2,24
2016-10-13 10:38,Inne,22.2,24
2016-10-13 10:38,Ute,7.6,62
2016-10-13 10:38,Ute,7.7,62
2016-10-13 10:39,Inne,22.2,24
2016-10-13 10:39,Inne,22.2,24
2016-10-13 10:39,Ute,7.6,62
2016-10-13 10:40,Inne,22.2,24
2016-10-13 10:40,Inne,22.2,24
2016-10-13 10:41,Inne,22.2,24
2016-10-13 10:41,Inne,22.2,24
2016-10-13 10:41,Ute,7.7,62
2016-10-13 10:42,Inne,22.2,24
2016-10-13 10:42,Ute,7.7,62
2016-10-13 10:43,Inne,22.3,24
2016-10-13 10:43,Inne,22.4,24
2016-10-13 10:43,Ute,7.7,62
2016-10-13 10:43,Ute,7.7,62
2016-10-13 10:44,Inne,22.2,24
2016-10-13 10:44,Inne,22.2,24
2016-10-13 10:44,Ute,7.7,62
